Id,ABOTT_INDIA,ACC,AJANTA_PHARMA,AMBUJA_CEMENT,APPOLO_HOSPITAL_ENTERPRISE,ASHOK_LEYLAND,ASIAN_PAINTS,AUROBINDO_PHARMA,AVENUES_APARTMENT,AXIS_BANK,NCL,NESTLE_INDIA,NIIT,NTPC,RBL_BANK,RCOM,ROYAL_ORCHID_HOTELS,BAJAJ_AUTO,BOSCH,AIRTEL
167,-0.0007500024,0.0063006301,-0.0237286898,0.0038080731,0.0336191336,0.0173802459,-0.0101502941,-0.0319562401,-0.0013432435,-0.0044776119,0.0031689443,0.0070130719,-0.0186868687,0.001381979,0.004154188,-0.019047619,0.0021492171,-0.0299091101,-0.0167880159,-0.0273724464
168,0.0338522241,-0.0078880786,-0.0105829661,-0.0005708849,0.0047608252,-0.0244003309,-0.0073084241,-0.020307432,-0.0050340803,-0.0239460985,-0.0281039461,0.0197756494,-0.0085127692,-0.0052240858,-0.0070030698,0.0120481928,-0.016903109,-0.0011461318,0.0134843729,0.0023199516
169,0.0100124908,-0.0022275022,-0.0027016318,-0.0022783368,-0.0019910403,-0.0049382716,-0.011752639,0.0028993706,-0.0020894461,-0.0232123799,0.0641130684,0.0006936617,-0.003493014,-0.0038345659,-0.0004794324,-0.0348837209,-0.0315697165,0.00695499,0.0575337193,0.0071109305
170,0.0008830679,-0.0059049306,0.0174081947,0.0036204268,-0.0257032008,-0.0173877881,0.0101450527,-0.0169621133,-0.0056142522,0.0045564192,-0.0133387227,-0.0009129316,0.0116102978,-0.0188121473,0.0143954868,-0.0337078652,0.0046989721,0.0061882134,0.0024419637,-0.0119441935
171,0.010386069,-0.0032665313,0.027759991,-0.0099981136,-0.0078299287,0.0443412162,-0.0015947588,0.0065775663,-0.0149364222,0.0272577093,-0.0066251757,-0.0009054473,-0.0231755424,0.0313192905,0.0039058686,-0.0111111111,-0.0282534247,-0.0063010537,-0.0026989415,0.0037275841
172,0.0259815064,-0.0077671037,0.0026436044,0.0005662514,0.0069594327,0.0331588133,-0.0010333692,0.0269473987,0.0037590698,0.001010565,0.0115759545,-0.0150300995,-0.0116959064,0.0022222222,0.0083694368,-0.0073529412,0.1503611293,0.0095804528,-0.0010768344,0.0005039815
173,-0.0251671964,-0.0065558553,-0.0152112467,-0.0031984948,-0.0077793803,0.0119205298,-0.0111551071,-0.0042930738,0.0061128458,0.0077770577,-0.0224339885,0.0001180514,0.0851401375,-0.0093560815,0.0020720276,-0.0285714286,0.0228341169,-0.0152013767,-0.0016402018,-0.0053138159
174,-0.0018914754,0.0110866696,0.000781628,0.0152817574,0.0301188547,-0.0130718954,0.0111938692,-0.0149422047,0.0221153414,-0.0122542295,0.0069972011,-0.0162457902,0.0090715048,-0.0073750341,-0.0090926867,0.0408921933,-0.0223243598,0.0058458221,-0.0119929673,-0.008844281
175,0.0042815792,-0.0009083983,0.0053509954,-0.0122641509,0.0493693013,-0.0017398869,-0.0057786148,0.0038916012,0.0068338161,0.0034871983,0.00019996,0.0036781371,-0.0116033755,0.0160976964,-0.0052518965,0.1161825726,-0.0180528691,0.0154493732,-0.0069502829,0.0213133056
176,0.0066369891,-0.0337778533,0.0507195093,-0.0344325014,0.0100687154,-0.0077686664,-0.0025616941,-0.0014836795,-0.0026630557,0.0054438088,0.0074536664,0.0041812164,0.0090473656,0.0152155537,0.0055745721,-0.0041322314,-0.0067243036,0.0095888918,0.0212034142,-0.0018235235
177,0.0153055984,-0.0119453925,0.0402879463,-0.0018185125,0.0271038573,0.0140043764,-0.0075844244,-0.0075725705,-0.0038667326,-0.0011980463,-0.0127287192,0.0038579038,-0.015715034,0.0042444822,0.008382643,0.0254237288,0.0123176661,0.000763335,-0.0153594415,0.0074505001
178,-0.0178571429,0.0109734714,-0.0117623282,-0.0038043478,0.0241441622,0.0074955908,0.0027191231,0.0250844534,0.0095320231,0.0008301051,0.0369148278,-0.0058471183,0.0079197466,0.0158091406,0.0038610039,0.1625615764,-0.0422229121,-0.0008560711,0.0039676961,0.0052323792
179,-0.0034885942,0.0107772791,0.0015788834,0.0169491525,0.0108072454,-0.0052631579,0.0195798137,-0.0070653725,-0.0212794314,-0.007597254,-0.040751731,0.007347894,-0.0252187339,-0.0169539418,-0.0098029605,-0.1212121212,0.0363577864,-0.0165472692,-0.0232352335,-0.0214837868
180,-0.0163760964,-0.0027936942,0.0250228235,0.0024007387,-0.0110888108,0.0066225166,-0.0177431708,-0.0162875597,-0.0282754155,0.0157121607,-0.0007906701,-0.0085810763,0.0125065138,0,-0.0008814887,-0.049382716,-0.0350822726,0.0170631461,-0.0152111251,0
181,0.1233143009,-0.0000285,-0.0018225499,0.0048246428,-0.0040477737,0.0116123269,-0.0011475201,-0.0378926039,0.001340019,-0.0123048669,-0.0121070103,-0.0071363303,0.0026123302,0.0016982734,0.0019627085,-0.1352313167,0.1969528056,-0.0112829985,-0.0253455603,-0.0074730969
182,0.0061921581,-0.003748722,-0.0028087567,-0.0038817006,0.006083459,-0.0298960139,-0.015728927,-0.0620248353,0.03253738,0.0072142064,0.0039207998,-0.0029449317,-0.0103412616,-0.0059088351,-0.0014698677,-0.0633333333,0.0231939163,0.0150939858,-0.0292920438,-0.0041674936
183,-0.0059884231,-0.0130059424,0.0181252366,-0.0115110543,0.0061715904,-0.0322851153,0.0207523805,0.0033691437,0.0174379002,-0.0081643886,0.0031465093,-0.0044520242,-0.0010330579,0.0093723374,0.0034414946,-0.0384615385,-0.0313075506,0.0030876775,0.0154656042,0.0176714127
184,-0.0077390336,-0.0005322874,-0.0031023351,-0.0094117647,-0.01769032,-0.0225409836,0.025080977,0.0077514414,-0.0001816118,0.0340542592,-0.033086138,0.0172709552,-0.0300601202,-0.0131726457,-0.0133876601,0.0032154341,-0.0148766328,0.0084881056,-0.0004713487,-0.0373286672
185,0.0365084444,-0.0067340067,-0.0393862511,-0.0142729706,-0.006663705,-0.0309769658,-0.01729181,-0.0208254924,-0.021937031,-0.0120888389,-0.0199403653,0.0128531659,-0.0123701138,-0.0047419805,-0.0049232551,-0.0189274448,-0.0417246175,-0.0152847604,-0.0048985941,-0.0345377757
186,0.0108694397,-0.0037701328,0.0011288957,-0.0070859167,-0.0096788385,0.0181965224,-0.0093744674,0.0116766087,-0.0029222936,-0.0119444444,0.0533961523,0.0254840691,-0.0117359413,-0.0159209443,-0.0026956773,-0.0621301775,-0.0082758621,-0.0033352983,-0.0042297152,-0.0158862104
187,0.000531626,0.0026126351,-0.0078403136,0.0096583795,-0.0069899519,-0.0104041617,-0.004327535,-0.0015839828,-0.0151746392,0.0186757216,-0.0188751926,0.0193171577,-0.0053501946,0.0091412742,-0.0065990819,-0.0259365994,0.0243730131,-0.0047552879,-0.0008476069,-0.0032222427
188,-0.0022140477,-0.0101790971,0.0339564894,-0.0113174182,-0.004590259,-0.0118623962,0.0032348685,0.0357658485,-0.0040389125,-0.0068384075,0.0252764613,-0.0057862375,-0.0181470869,0.0019428254,-0.0038109756,0.0205882353,0.0423416789,-0.0006171887,-0.0014621239,0.0087295691
189,0.0289514588,0.0065629154,-0.0096260189,0.0035492458,-0.0009654373,-0.0339954163,-0.0050817312,0.0007881256,0.0115094008,0.0204569353,0.0027722772,0.0123734611,0.0014347202,-0.0019390582,0.0007627765,-0.0087463557,-0.0137981118,-0.0059815951,0.000587572,0.0818848588
190,-0.00877389,-0.0069572391,-0.0101767759,-0.0049443758,0.0070977151,0.0182808246,-0.0021129141,-0.0084011723,-0.0071095215,0.080012389,-0.0305240929,0.0015742571,0.0224938875,-0.0109589041,-0.0018083183,0.0923566879,-0.0129032258,-0.0045041606,-0.0102885503,0.0098417208
191,-0.0115670774,0.0180856127,0.0302422723,0.0141475645,0.0023389533,0.004296875,-0.0032853172,0.0092677797,0.009421917,-0.0004127967,0.1003379806,0.0061473408,-0.0014648438,0.0002740477,0.0006666667,-0.0156739812,0.0116026106,-0.0045142267,-0.0010137002,0.0158730159
192,-0.0013583013,0.0012894907,0.0241273101,0.0110447221,0.0019529343,-0.0247619048,-0.0032745592,0.0146048683,-0.0069951471,0.000206441,0.0145735105,0.0040846067,-0.0087124879,-0.0119144327,-0.0108337259,0.0063091483,0.0032739178,0.0032632895,0.0119865092,-0.0498482029
193,0.0259656729,-0.0111160393,0.0251282726,-0.0193536932,-0.0122492284,0.0210035006,-0.0096457675,0.0197211833,0.0019273731,0.024751428,0.0056034483,-0.0023346032,0.0063321968,0.0070902645,0.0120125846,-0.0364741641,0.0114054452,0.0140405134,-0.0124136148,-0.0096023278
194,-0.0024594839,0.0145685679,-0.0137110727,-0.0023029229,-0.0190642888,0.0011682243,-0.0146661204,-0.0111626656,0.0413739622,0.0461436317,0.0012947777,-0.0124662631,-0.0871498444,0.0093586568,-0.0227336253,-0.0323529412,-0.0278969957,0.0058012038,-0.0035018681,0.0276088907
195,0.0120000962,-0.0014042577,-0.0146607569,0.0017746229,-0.0044270711,0.0003895598,0.0410269533,-0.009260493,-0.0282370672,0.0043342965,0.0140043764,-0.000227737,0.0383194829,0.028304557,0.0161901155,-0.0395480226,0.0651428571,-0.0003109598,0.0044751572,0.0083417085
196,-0.0115876921,0.0076124176,-0.020210456,0.0243592074,0.0040667707,-0.0054242542,-0.0066090493,-0.0043778191,-0.0341239938,-0.0227001195,0.0099447514,0.0014098134,0.0373563218,0.0085640879,0.0110079449,0.0759878419,-0.0034168565,0.0002021647,-0.0169632263,0.0499103092
197,0.0120399326,-0.0101403401,0.0030996063,-0.0127422828,-0.0042378867,-0.0111111111,0.0001694915,-0.0045559591,0.0067675331,-0.0086141919,-0.0017648356,-0.0020414356,-0.0150943396,-0.016011236,-0.0004783773,-0.0208333333,0.0061115355,-0.005151848,-0.0071305218,0.0266493338
198,-0.0161528904,-0.0044063921,-0.0043373092,-0.0090698915,-0.0074312956,0.0179407176,-0.0120562626,-0.0077311145,-0.0477773673,-0.0951870616,0.0044316419,-0.0156883244,-0.0051618958,0.0116510372,0.0013412531,-0.0146627566,-0.0094589482,-0.0097588626,-0.0106331737,-0.0094430733
199,-0.0188896113,0.004454031,-0.0019147519,0.0062634216,-0.0163663111,0.0070699136,0.0206366161,0.0073257656,-0.0106395939,-0.0144036873,-0.0152738381,0.0115363222,0.0284749035,0.0028498148,0.001439125,0,-0.0026415094,0.0130051524,-0.0049691407,0.0285871965
200,0.0169907785,0.0101873337,0.0213417226,0.0070282934,0.0134650328,0.0167731629,-0.00140797,0.0165716203,-0.0024306259,-0.0165265842,-0.0077938948,-0.0080783037,0.0092547491,-0.0028417164,0.0066640912,0,-0.024659551,0.0180427845,0.026190084,0.0495829472
201,0.010234389,0.0144977464,0.0177397023,-0.0003602954,0.0006060606,-0.0011966494,0.0101715369,0.0001342012,-0.0276519478,0.0091489564,0.0036940461,-0.0054330522,-0.0004868549,-0.0036806342,0.0027116018,0.0524691358,0.0191297824,0.0033607051,0.0210225362,0.0788651419
202,-0.0030917415,0.0152729604,0.0011695906,0.0127713921,-0.002696671,0.00723182,-0.0003016071,0.0177559243,0.0450765684,0.0176510523,0.0023959922,0.0121431118,0.0113244707,0.0097198399,0.0121544795,-0.0030769231,0.0504334121,0.0037711831,-0.0036980835,-0.0083044125
203,0.0151129244,-0.0099269904,-0.0173250468,-0.0142086331,-0.0084823898,-0.015037594,-0.0017205041,-0.0040130594,0.0242010288,0.0031131433,-0.0101336783,0.0005351042,-0.0342368046,-0.001427348,-0.0141090066,-0.024024024,-0.0264672037,0.0023445724,-0.0043446386,0.0503840646
204,0.0056691269,0.0027199861,0.0061675518,-0.0048326472,0.0281055974,0.0181305399,0.0026739121,0.0065726414,0.0607334526,0.0174205681,-0.0051480051,-0.0003703196,0.0238558909,0.0051649928,-0.0013510905,-0.0118694362,0.0085106383,0.0021578249,0.0014330322,0.012256194
205,-0.0071352811,-0.0057539055,-0.0107198848,0.0035925992,-0.0089713481,-0.0060072087,0.0003882992,-0.0185458944,0.0104387907,0.0013876499,0.0181262284,-0.0069057575,-0.0242280285,-0.0068395554,0.0041670705,-0.0203488372,-0.0300187617,-0.0057686807,0.0106253196,-0.0075856657
206,0.0022952959,0.0213322364,0.0221307926,0.0149498633,-0.0130725014,0.0187678499,0.0057276751,0.0025599569,0.0018108561,0.0065848548,0.0026275454,0.0116714896,0.0878552972,0.0272248244,0.0055544728,0.0029154519,0.0106181267,0.0049508113,0.0117462219,0.0120450033
207,-0.0116649752,0.0294624762,0.0040440057,0.0206550056,0.029542309,-0.0004078303,-0.0019920319,0.0252089233,0.0054622423,-0.0082129428,0.011517165,-0.0093644207,0.0270700637,0.0178784267,0.0059798059,0,-0.0007578628,-0.0122880353,0.0047114394,0.0021222974
208,0.001866051,0.0040698557,0.0165767837,-0.0005579319,-0.0046553608,0.0024529845,0.0062312083,0.0230339857,-0.0002730375,-0.0062930187,0.0152912076,0.0017092615,-0.0105042017,-0.0032670033,-0.0002940024,0.0029239766,0.0095638868,0.0018806499,0.0128592485,-0.0225593154
209,-0.0080095878,-0.0047758668,-0.0017210185,0.0107142857,0.0455967814,-0.0060950833,0.0272145383,0.0229851825,0.0196269488,-0.0005896226,-0.0060348681,0.0125791824,-0.0374115268,0.0065769806,0.0084000395,-0.109375,-0.0038109756,0.0179045413,-0.0046232322,-0.0077190274
210,0.0254806522,0.0024847732,-0.0073155774,-0.0078328982,0.0125226313,0.0526090676,-0.0108036307,0.0231474634,0.0317885867,-0.0057645335,-0.0095195926,0.0093990217,-0.0114942529,0.0093542547,0.0025760428,-0.0351758794,-0.0068130204,0.0244059194,-0.0131272293,0.0163441423
211,-0.0138597228,0.0361706804,-0.0048389206,0.0246512517,-0.0101060387,0.0423539902,-0.0273471146,-0.0195054746,-0.0308991371,0.012363996,0.0376751666,0.0077180924,0.0373250389,0.0045468324,0.0069839369,0.0446194226,0.0430319779,0.0020807187,-0.0133225437,-0.0076553782
212,-0.005014626,-0.0243835197,-0.0430120985,0.0026825062,-0.0096144364,-0.0140659341,-0.0095546835,-0.0267466478,-0.035010745,-0.0096003135,-0.0305122494,0.003966262,-0.0478775913,-0.0113874738,-0.0145511749,-0.0329949239,-0.0455915599,-0.0028323014,-0.0195101634,-0.0050348567
213,0.0057640348,0.0003677259,0.0071851758,-0.0068506185,0.004258269,0.0075287865,-0.0201044932,0.0084691481,0.0854837926,0.0181528027,0.0112612613,-0.0083083266,0.0294715447,0.004817826,-0.0077073171,-0.0125313283,-0.0264123258,-0.0007240176,0.0160669535,-0.005520606
214,-0.0118893648,-0.0349263619,-0.0189215929,-0.0215974679,-0.0243006909,-0.0122484689,-0.0155536354,-0.0296940819,-0.0076678241,-0.0074250074,-0.0153027279,-0.0050921469,-0.0367107195,-0.0009025271,-0.0074561828,0.0025125628,-0.0295478818,-0.0002632098,-0.0159640054,-0.0143001772
215,-0.0131036583,-0.034354742,-0.0353137676,-0.0271689911,-0.0251495314,-0.0259906263,-0.0119125061,-0.0369754605,-0.0307109802,-0.0140556369,-0.0146416084,0.0033595095,-0.0559149723,-0.011302796,-0.0308746246,-0.0501193317,-0.0028399006,-0.0125726909,-0.0040732159,-0.0110137672
216,0.0076224189,-0.0205034965,0.0439656246,-0.0144591217,-0.0043608741,-0.0163453479,-0.0072250252,0.008044513,-0.0129648427,-0.0136709348,-0.0108084738,-0.0109511283,-0.0212573496,0.0038817557,0.0036733541,0.0580808081,0.0057122456,-0.0032382371,-0.0095738138,0.0082018927
217,0.0158459989,-0.0158835026,0.003415955,-0.0144264602,0.008321513,0.0097333898,-0.0114121543,-0.0034072688,0.0037977029,-0.0028799078,-0.0021570319,-0.0067518323,-0.023409894,-0.0085849615,-0.0067358967,-0.017369727,-0.0476028562,-0.0088265503,-0.0030655759,0.0039270332
218,0.024750347,-0.0042486706,-0.0086313703,0.0074441687,-0.0024055469,-0.0029535865,-0.0022295656,-0.0186848489,-0.0087683056,-0.0051571006,-0.0004312204,-0.0025511954,-0.0008826125,0.0053571429,-0.0055819146,-0.0024752475,0.155145326,-0.0045370311,-0.0021299182,-0.0052923387
219,-0.015752696,0.0017848807,-0.0031698983,-0.0061652281,-0.0045076771,0.0145547945,0.0094040108,0.0055376096,0.0008730013,0.0115930828,-0.0241952451,-0.0060801876,0.0179694519,0.0041841004,0.010054501,-0.0146341463,0.0490317264,0.0356546053,0.0052483259,0.0029066094
220,0.0063753163,-0.0125274546,-0.0144439486,-0.0017583963,0.0020231486,-0.0051107325,-0.0008833568,-0.0101794454,-0.0007804968,-0.0042328042,-0.0254254665,0.0114028073,-0.0202464789,-0.0077105575,0,-0.0487238979,0.0020644096,0.0318918273,-0.008570616,-0.0064038172
221,-0.0017004324,0.0019017088,0.0273435872,-0.0047252363,-0.0079813302,-0.0017006803,-0.0055899381,0.0090867189,-0.0012380778,0.0420008019,0.0284690004,-0.0001034005,0.0641686183,-0.0017761989,-0.0042107233,-0.0114678899,0.0142378559,-0.0008869936,-0.0014812223,-0.0069825436
222,-0.0175765169,-0.0040046541,0.0081522881,-0.0109053142,-0.021287287,-0.0054968288,-0.0023502231,0.0015167502,0.0030355993,0.0065583695,0.0106564365,-0.0160279455,-0.0083604273,-0.0058858152,-0.010096332,-0.0375275938,-0.010360547,-0.0007329379,-0.0053755909,-0.0096320079
223,0.0090544592,0.028669246,0.0090743332,0.0131532796,-0.0021878846,0.0167669819,0.0148360755,0.0231428379,-0.0014237817,0.0047648013,0.0036363636,0.0106736682,-0.0046232085,-0.0029342723,0.0063385533,0.0225733634,-0.0146998775,0.0010579122,0.0017837417,0.0074645434
224,-0.0108734488,0.0020080881,-0.0109876284,0.0126087729,0.0023300439,0.0108648414,0.0284372012,0.0043369248,0.0189058917,-0.0001013685,0.0014995716,0.0137390893,-0.0055172414,0.0167064439,0.001493652,0,0.0713035871,0.0056454519,0.0051604096,-0.0032242063
225,-0.0081623492,0.0005022742,-0.0110733245,0.000533049,-0.0100854778,0.0286097452,0.0025425142,-0.0031748176,-0.0055379747,-0.0065458207,-0.0076530612,0.0079927148,0.0144589552,-0.012374779,0.0042186182,-0.013363029,-0.0553719008,-0.0175660412,-0.0039344025,0.0144672286
226,0.0083976558,-0.0057429808,0.0054626579,-0.007057163,0.010188231,-0.0026749889,-0.0048116808,-0.0066429578,0.0060867122,0.0060790274,-0.0063371356,0.027058722,-0.0368373765,-0.0014710209,-0.0107576741,-0.0044345898,-0.0094146541,0.0137227425,0.0119906057,-0.0136493361
227,-0.0145900581,-0.0004991404,0.0006676403,0.0054993791,-0.0062653228,-0.0088378259,0.0004149722,0.0012092711,-0.011569789,-0.0179104478,-0.0143660212,-0.0104300899,0.007239819,0.0038393385,0.002696671,-0.0022123894,0.0422354949,-0.0081529569,-0.0213327587,-0.0087330873
228,0.0128756896,0.0164036077,0.0036855551,0.0195333695,-0.0076590377,0,0.0070204764,-0.0069384215,0.0592156863,0.0002985966,0.0647306584,0.0239402223,0.0429447853,0.0083382966,0.0070231295,-0.0087719298,0.0209059233,0.0125111554,-0.0073748613,-0.0224840688
229,0.0082711994,-0.0232353265,-0.0059119863,-0.0207226355,0.0156028369,0.0026583961,-0.0148614713,-0.0113448981,-0.0270424953,-0.010440264,-0.02591233,-0.023262272,0.0241662639,-0.0014867678,-0.0041033293,-0.0256410256,0.0087873462,-0.0017987768,0.0119840273,-0.0156231507
230,0.0005637181,0.0085517548,0.0053997488,0.0060584462,0.0083975453,0.0541802896,0.0397209263,0.0452257842,0.0084166987,0.0139818236,-0.0081387877,-0.011125037,0.0906694781,-0.0032602253,-0.015515975,0.0042918455,0.0188003581,0.039238726,0.0065452779,-0.0126212458
231,-0.0190368619,-0.0057969414,0.0012993001,0.0007132668,-0.0084183557,-0.0023299161,0.0128760947,-0.0144051097,-0.0102346837,-0.0080245691,-0.0166385847,0.0112069948,0.0128136679,0.0041666667,0.0128324344,0.0264317181,0.0182315406,0.0223884672,-0.0044532913,-0.0031453868
232,0.0002235978,0.007817499,-0.002966987,0.0192657216,0.0150466725,0.0223916151,0.0012153833,0.0060154488,0.0184718317,0.0020847811,0.0110732538,0.0096618357,0.0268640351,-0.0029673591,0.0118554761,0.0044247788,0.0242763772,0.0053801812,0.0175814525,0.0018674136
233,-0.0030972102,-0.010542832,-0.0299173018,-0.0176754151,-0.0132435157,-0.0089707271,-0.0028998052,-0.0133540163,-0.0138178341,-0.0139011258,-0.0222777431,-0.0136147039,-0.0323607427,-0.027978079,0.0406344855,-0.0279569892,-0.0037209302,-0.0026646712,-0.0031170712,-0.0150592022
234,-0.0091485033,0.0201915246,0.0004055479,0.0178084681,0.0078514687,0.029154519,0.0166321996,0.0120819113,0.051586304,0.0101859177,0.0373650108,0.069230361,0,0.0248300325,0.0016673205,0.0152838428,0.0103383459,0.0018650917,0.0066052362,0.0048515652
235,0.0028210718,-0.0122604089,0.0349632739,-0.0032602789,-0.0083356233,0.001459854,-0.0034203026,0.0486757337,0.0053581358,0.0051689861,0.0052105949,-0.0045060005,0.0145317546,-0.0035346097,-0.0008819206,-0.0065075922,0.0042472865,-0.0094366963,-0.0077126825,0.0024316813
236,-0.0024884589,0.0079966448,0.0351944384,0.0113573915,-0.0053300533,0.023916293,0.0092047617,0.0043856496,0.0344052288,0.0077131123,-0.0094623656,0.000876305,0.0086862106,0.0137354434,0.0159283225,0.0065502183,-0.0098130841,0.0072979383,-0.0026394562,0.0240720977
237,0.0211358752,-0.0010055585,-0.0083160979,-0.0108715347,0.042852392,-0.0195407914,-0.0049319653,-0.0000719,0.0311640697,0.0101183851,-0.0131578947,0.0001586666,0.0365785031,-0.0256037242,-0.010247315,-0.0192719486,-0.0027958993,-0.0108640728,-0.0020984757,0.0063245823
238,-0.0149251986,0.0001676212,-0.0379306056,0.0043676069,-0.0178704741,-0.0130183221,-0.0039038512,-0.0127750177,0.0020530553,0.0070307724,0.0646181654,-0.0041908058,-0.0155124654,-0.0083669937,-0.0320457797,-0.0351239669,-0.0155963303,-0.0160173314,-0.0030868895,-0.0061669829
239,-0.0084089169,0.007345078,-0.0060978122,0.0170275773,-0.0260837953,-0.0151946819,0.0055575159,0.0014214641,0.0042320004,-0.0122785829,0.0004520796,-0.0044045604,-0.0222101842,-0.0200735086,0.0139251523,0.0431034483,-0.0149118843,-0.0017726096,-0.0022142847,0.0121233946
240,-0.0044340777,-0.0184249054,-0.0300911125,0,-0.0507699607,0.0071736011,-0.0077030812,-0.0149817978,0.0143643368,-0.0046082949,-0.0024802706,0.00047214,0.0115068493,0.0396825397,-0.0095776267,-0.0064239829,0.024537037,-0.0104716634,-0.0103712011,0.0243452601
241,0.0032785366,0.0154273372,0.012830372,0.0173225381,-0.0278849379,-0.0023854962,-0.0100519931,-0.0013283926,0.0062022372,0.0159796438,0.0572109654,0.0042598349,0.049453709,-0.0104712042,0.0502967508,-0.031120332,0.0032512773,0.0060527988,0.0067061055,-0.0046505936
242,-0.0023808148,0.0128700494,0.0086548275,0.0087369421,-0.0196094553,0.0214424951,0.0083446197,0.014685017,0.0150075881,0.002653332,0.0726156993,0.0164708222,0.016364699,0.0168589175,0.012940697,0.1614457831,0.0218319886,0.0161018469,-0.0210389966,-0.0147112022
243,-0.013960114,-0.0092605624,0.0083566606,-0.0160717623,0.0050406974,-0.0067763795,-0.0067693643,0.0319180088,0.0103356238,0.0062641199,-0.0242015968,-0.0145500053,0.0041079812,-0.0219843795,-0.000203749,-0.0212264151,0.0062082139,-0.0022541863,-0.0418260453,-0.0038438438
244,-0.0045038402,-0.0202421334,-0.0009870044,-0.0208600183,-0.0070971447,-0.0557586837,-0.0025968405,-0.0016809179,-0.0110636864,-0.0035812954,-0.0321178459,-0.0144511892,-0.0212521539,-0.0040334198,-0.0128720837,-0.0493273543,-0.051200725,-0.0135013501,-0.014518829,-0.0008401344
245,0.0071870929,0.0027376804,-0.0623891417,-0.0063636364,-0.025154969,-0.0236501562,0.0083795225,-0.0583579933,-0.0144462279,-0.0213298618,-0.007430489,0.0066942915,-0.0130385488,0.0125437573,-0.02890625,-0.0262008734,-0.019982238,-0.0277129522,-0.0089485921,-0.0033492823
246,-0.0173362377,-0.0043502203,-0.0311204095,-0.0166279278,-0.0132980822,0.0071910112,-0.0034359777,0.0033142305,-0.0215542919,-0.0132411067,-0.0231795832,-0.0073062073,-0.0360655738,-0.0169199885,-0.0151952299,-0.0398322851,-0.017452007,0.0082352941,-0.0093891519,0.0007182188
247,0.0149862673,0.0021521991,0.001758982,0.0073847262,0.0051164082,0.020174232,-0.0062240664,-0.0014478764,0.0152298219,-0.0048185662,0.0434888835,0.0055473842,-0.0021810251,-0.0163610719,0.0086332331,0.0258064516,-0.0082215491,0.00567213,-0.0092233729,-0.0077206319
248,0.0035224557,0.0011878781,0.0001871608,0.0204006616,-0.0056789052,0.0018373909,0.0090718772,-0.0217845822,0.0128076623,0.0048418972,-0.0007324219,-0.005679203,0.016066482,0.0278341548,-0.003383604,0.0064935065,0.0207597173,0.0137401887,-0.0066592048,-0.0077784325
249,-0.0124796711,0.0227439679,-0.0251778872,0.0238991344,0.0000394,-0.0022914757,0.0023169399,0.0143668331,-0.0097055255,-0.0201394268,-0.0007318858,0.004346886,-0.0404040404,0.00495338,-0.0198047948,-0.0778443114,-0.0173611111,0.0116700273,-0.008178916,0.0200769416
250,0.00692557,0.0197648957,-0.0121832534,0.0178126796,-0.0000394,-0.0171171171,-0.0037888686,-0.0049693669,-0.0089085642,0.0004843553,-0.0219518015,0.0012766148,-0.004235045,0.0406306853,-0.0050909777,-0.0290697674,-0.0195744681,-0.0074211831,0.0159584305,-0.0013206868
